home_team,posteam,defteam,play_type,pass_attempt,qb_spike,pass_length,air_yards,passer_player_name,complete_pass,season
PHI,NYG,PHI,pass,1,0,short,1,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,2,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,-2,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,deep,16,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,deep,29,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,4,E.Manning,0,2018
PHI,PHI,NYG,pass,1,0,short,8,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,-3,C.Wentz,0,2018
PHI,NYG,PHI,pass,1,0,short,5,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,deep,20,E.Manning,0,2018
PHI,NYG,PHI,pass,1,0,deep,28,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,12,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,deep,17,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,-5,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,14,E.Manning,0,2018
PHI,NYG,PHI,pass,1,0,short,0,E.Manning,1,2018
PHI,PHI,NYG,pass,1,0,short,0,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,12,C.Wentz,1,2018
PHI,NYG,PHI,pass,1,0,short,1,E.Manning,1,2018
PHI,PHI,NYG,pass,1,0,deep,18,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,6,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,-3,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,8,C.Wentz,1,2018
PHI,NYG,PHI,pass,1,0,short,1,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,1,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,10,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,6,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,14,E.Manning,0,2018
PHI,NYG,PHI,pass,1,0,deep,25,E.Manning,0,2018
PHI,PHI,NYG,pass,1,0,short,11,C.Wentz,0,2018
PHI,PHI,NYG,pass,1,0,short,10,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,2,C.Wentz,0,2018
PHI,PHI,NYG,pass,1,0,short,0,C.Wentz,0,2018
PHI,PHI,NYG,pass,1,0,short,0,C.Wentz,0,2018
PHI,PHI,NYG,pass,1,0,short,1,C.Wentz,0,2018
PHI,PHI,NYG,pass,1,0,short,4,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,10,C.Wentz,0,2018
PHI,NYG,PHI,pass,1,0,short,10,E.Manning,0,2018
PHI,NYG,PHI,pass,1,0,short,-4,E.Manning,1,2018
PHI,PHI,NYG,pass,1,0,short,7,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,10,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,-1,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,2,C.Wentz,1,2018
PHI,NYG,PHI,pass,1,0,deep,38,E.Manning,0,2018
PHI,NYG,PHI,pass,1,0,short,15,E.Manning,0,2018
PHI,PHI,NYG,pass,1,0,short,-4,C.Wentz,1,2018
PHI,NYG,PHI,pass,1,0,short,1,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,deep,17,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,deep,22,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,-4,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,11,E.Manning,0,2018
PHI,PHI,NYG,pass,1,0,short,8,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,9,C.Wentz,1,2018
PHI,PHI,NYG,pass,1,0,short,8,C.Wentz,1,2018
PHI,NYG,PHI,pass,1,0,deep,18,E.Manning,0,2018
PHI,NYG,PHI,pass,1,0,short,1,E.Manning,1,2018
PHI,NYG,PHI,pass,1,0,short,7,E.Manning,1,2018
LAC,ARI,LAC,pass,1,0,short,0,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,deep,17,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,short,9,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,deep,17,J.Rosen,1,2018
LAC,LAC,ARI,pass,1,0,short,-5,P.Rivers,1,2018
LAC,ARI,LAC,pass,1,0,short,0,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,short,-3,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,deep,17,J.Rosen,0,2018
LAC,ARI,LAC,pass,1,0,short,12,J.Rosen,0,2018
LAC,LAC,ARI,pass,1,0,deep,25,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,4,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,-2,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,-7,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,9,P.Rivers,1,2018
LAC,ARI,LAC,pass,1,0,short,5,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,short,2,J.Rosen,0,2018
LAC,LAC,ARI,pass,1,0,short,5,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,-2,P.Rivers,1,2018
LAC,ARI,LAC,pass,1,0,short,9,J.Rosen,0,2018
LAC,LAC,ARI,pass,1,0,deep,24,P.Rivers,1,2018
LAC,ARI,LAC,pass,1,0,short,-2,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,deep,30,J.Rosen,0,2018
LAC,ARI,LAC,pass,1,0,short,-2,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,deep,25,J.Rosen,0,2018
LAC,LAC,ARI,pass,1,0,short,5,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,3,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,-5,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,3,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,2,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,9,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,2,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,2,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,deep,20,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,2,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,15,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,-5,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,1,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,1,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,3,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,4,P.Rivers,1,2018
LAC,ARI,LAC,pass,1,0,short,-5,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,short,13,J.Rosen,0,2018
LAC,LAC,ARI,pass,1,0,short,2,P.Rivers,0,2018
LAC,LAC,ARI,pass,1,0,short,-3,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,13,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,-6,P.Rivers,1,2018
LAC,LAC,ARI,pass,1,0,short,0,G.Smith,0,2018
LAC,LAC,ARI,pass,1,0,short,7,G.Smith,0,2018
LAC,LAC,ARI,pass,1,0,short,7,G.Smith,0,2018
LAC,ARI,LAC,pass,1,0,short,-5,J.Rosen,1,2018
LAC,ARI,LAC,pass,1,0,short,-2,J.Rosen,1,2018
IND,MIA,IND,pass,1,0,deep,20,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,8,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,1,R.Tannehill,0,2018
IND,MIA,IND,pass,1,0,short,-6,R.Tannehill,1,2018
IND,IND,MIA,pass,1,0,short,6,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,4,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,14,A.Luck,1,2018
IND,MIA,IND,pass,1,0,short,5,R.Tannehill,0,2018
IND,MIA,IND,pass,1,0,short,-1,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,5,R.Tannehill,1,2018
IND,IND,MIA,pass,1,0,short,-3,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,-4,A.Luck,1,2018
IND,MIA,IND,pass,1,0,short,5,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,4,R.Tannehill,0,2018
IND,MIA,IND,pass,1,0,deep,39,R.Tannehill,0,2018
IND,IND,MIA,pass,1,0,short,6,A.Luck,0,2018
IND,IND,MIA,pass,1,0,short,-3,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,2,A.Luck,1,2018
IND,IND,MIA,pass,1,0,deep,19,A.Luck,0,2018
IND,IND,MIA,pass,1,0,deep,29,A.Luck,0,2018
IND,IND,MIA,pass,1,0,short,3,A.Luck,1,2018
IND,MIA,IND,pass,1,0,short,-5,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,-1,R.Tannehill,1,2018
IND,IND,MIA,pass,1,0,short,4,J.Brissett,1,2018
IND,IND,MIA,pass,1,0,short,0,A.Luck,1,2018
IND,IND,MIA,pass,1,0,deep,22,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,1,A.Luck,1,2018
IND,MIA,IND,pass,1,0,short,1,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,deep,39,R.Tannehill,1,2018
IND,IND,MIA,pass,1,0,deep,35,A.Luck,0,2018
IND,MIA,IND,pass,1,0,short,7,R.Tannehill,1,2018
IND,IND,MIA,pass,1,0,deep,32,A.Luck,0,2018
IND,IND,MIA,pass,1,0,short,-4,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,13,A.Luck,0,2018
IND,MIA,IND,pass,1,0,short,0,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,-4,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,2,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,4,R.Tannehill,0,2018
IND,IND,MIA,pass,1,0,short,0,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,4,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,1,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,6,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,2,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,4,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,11,A.Luck,1,2018
IND,MIA,IND,pass,1,0,short,5,R.Tannehill,0,2018
IND,MIA,IND,pass,1,0,short,1,R.Tannehill,1,2018
IND,MIA,IND,pass,1,0,short,-6,R.Tannehill,1,2018
IND,IND,MIA,pass,1,0,short,4,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,4,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,7,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,1,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,3,A.Luck,1,2018
IND,IND,MIA,pass,1,0,deep,25,A.Luck,0,2018
IND,MIA,IND,pass,1,0,short,0,R.Tannehill,0,2018
IND,MIA,IND,pass,1,0,short,15,R.Tannehill,0,2018
IND,IND,MIA,pass,1,0,short,-4,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,5,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,8,A.Luck,1,2018
IND,IND,MIA,pass,1,0,short,12,A.Luck,1,2018
IND,MIA,IND,pass,1,0,short,0,R.Tannehill,1,2018
IND,IND,MIA,pass,1,0,short,1,A.Luck,1,2018
IND,IND,MIA,pass,1,0,deep,30,A.Luck,1,2018
DEN,DEN,PIT,pass,1,0,short,10,C.Keenum,0,2018
DEN,PIT,DEN,pass,1,0,short,6,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,0,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,9,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,2,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,-1,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,0,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,12,A.Brown,0,2018
DEN,PIT,DEN,pass,1,0,short,5,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,15,B.Roethlisberger,0,2018
DEN,DEN,PIT,pass,1,0,short,7,C.Keenum,0,2018
DEN,DEN,PIT,pass,1,0,short,12,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,deep,16,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,1,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,deep,16,C.Keenum,0,2018
DEN,PIT,DEN,pass,1,0,short,9,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,10,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,0,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,DEN,PIT,pass,1,0,short,-2,C.Keenum,0,2018
DEN,DEN,PIT,pass,1,0,short,14,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,3,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,-2,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,deep,38,C.Keenum,0,2018
DEN,DEN,PIT,pass,1,0,short,8,C.Keenum,0,2018
DEN,PIT,DEN,pass,1,0,short,9,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,1,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,-4,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,0,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,-6,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,DEN,PIT,pass,1,0,short,5,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,14,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,6,C.Keenum,1,2018
DEN,PIT,DEN,pass,1,0,short,6,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,9,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,1,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,10,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,15,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,2,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,deep,20,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,0,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,-3,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,2,C.Boswell,1,2018
DEN,PIT,DEN,pass,1,0,deep,32,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,5,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,-1,B.Roethlisberger,1,2018
DEN,DEN,PIT,pass,1,0,deep,17,C.Keenum,0,2018
DEN,DEN,PIT,pass,1,0,short,4,C.Keenum,0,2018
DEN,PIT,DEN,pass,1,0,deep,29,B.Roethlisberger,1,2018
DEN,DEN,PIT,pass,1,0,short,6,C.Keenum,0,2018
DEN,DEN,PIT,pass,1,0,short,9,C.Keenum,0,2018
DEN,PIT,DEN,pass,1,0,short,6,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,5,B.Roethlisberger,0,2018
DEN,DEN,PIT,pass,1,0,deep,35,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,5,C.Keenum,1,2018
DEN,PIT,DEN,pass,1,0,short,14,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,-1,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,deep,37,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,deep,16,B.Roethlisberger,0,2018
DEN,DEN,PIT,pass,1,0,deep,31,C.Keenum,0,2018
DEN,DEN,PIT,pass,1,0,short,6,C.Keenum,0,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,11,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,-5,B.Roethlisberger,1,2018
DEN,DEN,PIT,pass,1,0,short,12,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,5,C.Keenum,0,2018
DEN,DEN,PIT,pass,1,0,short,4,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,11,C.Keenum,1,2018
DEN,DEN,PIT,pass,1,0,short,3,C.Keenum,1,2018
DEN,PIT,DEN,pass,1,0,short,6,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,11,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,deep,23,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,4,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,deep,18,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,deep,17,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,3,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,2,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,12,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,3,B.Roethlisberger,1,2018
DEN,PIT,DEN,pass,1,0,short,3,B.Roethlisberger,0,2018
DEN,PIT,DEN,pass,1,0,short,2,B.Roethlisberger,0,2018
MIN,MIN,GB,pass,1,0,short,1,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,4,K.Cousins,1,2018
MIN,GB,MIN,pass,1,0,short,12,A.Rodgers,0,2018
MIN,MIN,GB,pass,1,0,short,-1,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,4,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,11,K.Cousins,0,2018
MIN,GB,MIN,pass,1,0,short,10,A.Rodgers,0,2018
MIN,GB,MIN,pass,1,0,short,4,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,10,A.Rodgers,1,2018
MIN,MIN,GB,pass,1,0,short,5,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,10,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,-6,K.Cousins,1,2018
MIN,GB,MIN,pass,1,0,short,15,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,1,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,deep,23,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,0,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,-1,A.Rodgers,1,2018
MIN,MIN,GB,pass,1,0,deep,16,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,13,K.Cousins,0,2018
MIN,MIN,GB,pass,1,0,short,4,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,5,K.Cousins,0,2018
MIN,MIN,GB,pass,1,0,short,3,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,deep,29,K.Cousins,1,2018
MIN,GB,MIN,pass,1,0,deep,23,A.Rodgers,0,2018
MIN,MIN,GB,pass,1,0,deep,26,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,11,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,2,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,3,K.Cousins,1,2018
MIN,GB,MIN,pass,1,0,short,13,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,deep,17,A.Rodgers,0,2018
MIN,GB,MIN,pass,1,0,short,13,A.Rodgers,0,2018
MIN,MIN,GB,pass,1,0,short,-6,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,5,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,2,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,0,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,11,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,5,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,deep,19,K.Cousins,1,2018
MIN,GB,MIN,pass,1,0,short,-6,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,0,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,2,A.Rodgers,0,2018
MIN,GB,MIN,pass,1,0,deep,37,A.Rodgers,0,2018
MIN,MIN,GB,pass,1,0,deep,17,K.Cousins,0,2018
MIN,GB,MIN,pass,1,0,short,-1,A.Rodgers,1,2018
MIN,MIN,GB,pass,1,0,short,1,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,5,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,4,K.Cousins,1,2018
MIN,GB,MIN,pass,1,0,short,-1,A.Rodgers,0,2018
MIN,MIN,GB,pass,1,0,deep,26,K.Cousins,0,2018
MIN,MIN,GB,pass,1,0,short,6,K.Cousins,1,2018
MIN,GB,MIN,pass,1,0,short,6,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,deep,23,A.Rodgers,0,2018
MIN,MIN,GB,pass,1,0,short,1,K.Cousins,0,2018
MIN,MIN,GB,pass,1,0,deep,17,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,short,1,K.Cousins,1,2018
MIN,MIN,GB,pass,1,0,deep,18,K.Cousins,0,2018
MIN,MIN,GB,pass,1,0,short,-1,K.Cousins,0,2018
MIN,GB,MIN,pass,1,0,short,3,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,deep,20,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,6,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,deep,30,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,9,A.Rodgers,1,2018
MIN,GB,MIN,pass,1,0,short,1,A.Rodgers,0,2018
MIN,GB,MIN,pass,1,0,deep,20,A.Rodgers,0,2018
MIN,MIN,GB,pass,1,0,short,4,K.Cousins,1,2018
HOU,TEN,HOU,pass,1,0,short,-2,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,deep,18,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,-2,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,6,M.Mariota,1,2018
HOU,HOU,TEN,pass,1,0,short,2,D.Watson,1,2018
HOU,TEN,HOU,pass,1,0,short,4,M.Mariota,1,2018
HOU,HOU,TEN,pass,1,0,short,12,D.Watson,1,2018
HOU,TEN,HOU,pass,1,0,deep,21,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,0,M.Mariota,1,2018
HOU,HOU,TEN,pass,1,0,deep,25,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,-3,D.Watson,1,2018
HOU,TEN,HOU,pass,1,0,short,-5,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,6,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,3,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,2,M.Mariota,1,2018
HOU,HOU,TEN,pass,1,0,short,10,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,4,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,deep,46,D.Watson,0,2018
HOU,HOU,TEN,pass,1,0,short,2,D.Watson,0,2018
HOU,TEN,HOU,pass,1,0,short,-3,M.Mariota,1,2018
HOU,HOU,TEN,pass,1,0,short,1,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,deep,24,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,10,D.Watson,0,2018
HOU,HOU,TEN,pass,1,0,short,0,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,9,D.Watson,0,2018
HOU,HOU,TEN,pass,1,0,short,2,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,4,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,4,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,8,D.Watson,1,2018
HOU,TEN,HOU,pass,1,0,short,7,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,-1,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,2,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,deep,31,M.Mariota,1,2018
HOU,HOU,TEN,pass,1,0,short,-2,D.Watson,1,2018
HOU,TEN,HOU,pass,1,0,short,-1,M.Mariota,1,2018
HOU,HOU,TEN,pass,1,0,short,-1,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,3,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,10,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,14,D.Watson,1,2018
HOU,HOU,TEN,pass,1,0,short,5,D.Watson,1,2018
HOU,TEN,HOU,pass,1,0,short,7,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,10,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,1,M.Mariota,0,2018
HOU,TEN,HOU,pass,1,0,short,6,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,6,M.Mariota,1,2018
HOU,TEN,HOU,pass,1,0,short,-2,M.Mariota,1,2018
DAL,DAL,NO,pass,1,0,short,5,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,8,D.Prescott,0,2018
DAL,DAL,NO,pass,1,0,short,13,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,deep,29,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,5,D.Prescott,0,2018
DAL,NO,DAL,pass,1,0,short,15,D.Brees,0,2018
DAL,NO,DAL,pass,1,0,short,6,D.Brees,0,2018
DAL,NO,DAL,pass,1,0,short,5,D.Brees,0,2018
DAL,DAL,NO,pass,1,0,short,2,D.Prescott,1,2018
DAL,NO,DAL,pass,1,0,short,15,D.Brees,0,2018
DAL,DAL,NO,pass,1,0,short,14,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,5,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,14,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,-4,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,-3,D.Prescott,1,2018
DAL,NO,DAL,pass,1,0,short,2,D.Brees,1,2018
DAL,NO,DAL,pass,1,0,short,-6,D.Brees,0,2018
DAL,NO,DAL,pass,1,0,short,3,D.Brees,1,2018
DAL,DAL,NO,pass,1,0,short,5,D.Prescott,1,2018
DAL,NO,DAL,pass,1,0,short,0,D.Brees,1,2018
DAL,NO,DAL,pass,1,0,short,12,D.Brees,1,2018
DAL,NO,DAL,pass,1,0,short,2,D.Brees,0,2018
DAL,NO,DAL,pass,1,0,short,-5,D.Brees,1,2018
DAL,DAL,NO,pass,1,0,short,2,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,3,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,2,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,9,D.Prescott,1,2018
DAL,DAL,NO,pass,1,0,short,2,D.Prescott,1,2018
DAL,NO,DAL,pass,1,0,short,-4,D.Brees,1,2018
